datetime,temp,humidity,windspeed,cloudcover,solarradiation
2023-04-13T06:00:00,6.4,88.59,17.2,60,0
2023-04-13T07:00:00,7,86.91,18.3,90,14
2023-04-13T08:00:00,7.3,80.37,18.9,90.3,9
2023-04-13T09:00:00,7.9,74.29,21.8,33.9,146
2023-04-13T10:00:00,8.8,69.7,27,43.5,137
2023-04-13T11:00:00,9.4,66.68,22.7,89.3,186
2023-04-13T12:00:00,10.1,58.76,19.7,89,506
2023-04-13T13:00:00,11.3,48.69,22.6,32.6,754
2023-04-13T14:00:00,11.7,51.82,21,78.1,854
2023-04-13T15:00:00,11.7,45.56,18.7,31,151
2023-04-13T16:00:00,12.9,44.56,20.9,50.3,462
2023-04-13T17:00:00,13,42.57,15.7,79.1,577
2023-04-13T18:00:00,12.4,42.67,18.3,15.5,238
2023-04-13T19:00:00,11.5,47.29,16.4,81,225
2023-04-13T20:00:00,9.8,61.12,10.5,30,70
2023-04-13T21:00:00,8,72.27,6.4,87.1,12
2023-04-13T22:00:00,6.3,77.66,6.4,40.4,0
2023-04-13T23:00:00,5.9,78.47,7.4,45.6,0
2023-04-14T00:00:00,5.7,77.57,4.7,49.7,0
2023-04-14T01:00:00,5.4,82.03,10,45.6,0
2023-04-14T02:00:00,5,85.18,9.8,30.4,0
2023-04-14T03:00:00,4.6,85.64,10.2,45.6,0
2023-04-14T04:00:00,4.4,85.71,12.3,50.7,0
2023-04-14T05:00:00,4.1,86.92,7.2,45.6,0
2023-04-14T06:00:00,3.7,87.89,4.6,45.6,0
2023-04-14T07:00:00,3.8,89.52,9.8,79.7,7
2023-04-14T08:00:00,4.6,86.95,7.3,89.7,51
2023-04-14T09:00:00,6.2,82.45,10.9,51,315
2023-04-14T10:00:00,8.1,78.29,10.8,13.5,320
2023-04-14T11:00:00,9.7,69.88,14.3,70.3,390
2023-04-14T12:00:00,10.8,65.43,14.8,32.6,556
2023-04-14T13:00:00,12.1,60.03,19.7,60,485
2023-04-14T14:00:00,12.2,59.03,18.1,78.1,617
2023-04-14T15:00:00,12.7,56.88,23,90,478
2023-04-14T16:00:00,13.4,52.19,20.6,80.6,287
2023-04-14T17:00:00,13.2,54.84,15.3,43.2,346
2023-04-14T18:00:00,13.1,55.38,17,51.6,417
2023-04-14T19:00:00,12.3,58.68,10.8,89.4,183
2023-04-14T20:00:00,12,58.84,7.4,100,32
2023-04-14T21:00:00,10.7,68.34,12.2,99.7,9
2023-04-14T22:00:00,9.8,74.25,6.2,90.6,0
2023-04-14T23:00:00,9.3,78.29,3.6,100,0
2023-04-15T00:00:00,8.3,84.08,1.1,98.4,0
2023-04-15T01:00:00,7.9,86.79,3.7,99.7,0
2023-04-15T02:00:00,8,87.06,1.1,100,0
2023-04-15T03:00:00,8.1,92.08,3.9,98.7,0
2023-04-15T04:00:00,8.1,92.46,7.2,100,0
2023-04-15T05:00:00,8,91.89,6.3,99.7,0
2023-04-15T06:00:00,7.9,94.06,6.4,100,0
2023-04-15T07:00:00,8,95.99,10.6,99.7,7
2023-04-15T08:00:00,7.9,97.17,6.4,100,17
2023-04-15T09:00:00,8.8,89.54,5.1,99.7,69
2023-04-15T10:00:00,10,80.24,12.6,99.7,299
2023-04-15T11:00:00,12.2,70.36,11.5,99.4,363
2023-04-15T12:00:00,12.5,67.48,15.4,100,463
2023-04-15T13:00:00,14.5,54.02,19.9,30,676
2023-04-15T14:00:00,14.6,49.51,22,12.3,712
2023-04-15T15:00:00,14.7,45.34,18.8,60,699
2023-04-15T16:00:00,14.9,45.95,24.4,35.3,647
2023-04-15T17:00:00,13.9,53.48,25.3,14.2,532
2023-04-15T18:00:00,13.3,50.26,27.9,85.1,403
2023-04-15T19:00:00,12.3,53.03,26,50.5,251
2023-04-15T20:00:00,10.9,65.97,25,50.5,74
2023-04-15T21:00:00,8.9,76.37,14.6,50.7,12
2023-04-15T22:00:00,7.7,84.56,16.3,12.6,0
2023-04-15T23:00:00,7,86.57,13.6,59.1,0
2023-04-16T00:00:00,6.2,87.57,11.5,52.3,0
2023-04-16T01:00:00,6.4,88.32,11,15.2,0
2023-04-16T02:00:00,7.1,86.31,11.3,100,0
2023-04-16T03:00:00,6.9,84.18,11.5,100,0
2023-04-16T04:00:00,7.4,83,17,99.7,0
2023-04-16T05:00:00,7.4,81.53,14.6,99.7,0
2023-04-16T06:00:00,7.4,80.32,16.2,100,0
2023-04-16T07:00:00,7.5,80.66,17,100,10
2023-04-16T08:00:00,7.5,80.52,17.9,99.7,12
2023-04-16T09:00:00,8,81,18,100,76
2023-04-16T10:00:00,8.5,79.87,17.1,100,140
2023-04-16T11:00:00,8.8,77.76,15.3,99.7,168
2023-04-16T12:00:00,9.1,78.91,14.7,81,155
2023-04-16T13:00:00,9.7,78.86,17,90.6,105
2023-04-16T14:00:00,9.8,78.05,14.4,100,132
2023-04-16T15:00:00,9.9,78.94,13.5,99.7,159
2023-04-16T16:00:00,10.9,75.61,16.1,100,229
2023-04-16T17:00:00,11.5,74.2,16.1,90.6,308
2023-04-16T18:00:00,11.2,76.01,14.3,90.3,218
2023-04-16T19:00:00,10.8,77.2,13.5,90.6,96
2023-04-16T20:00:00,9.7,80.12,11.1,61,60
2023-04-16T21:00:00,9.5,82.56,9.9,99.7,12
2023-04-16T22:00:00,9,84.08,10.9,99.7,0
2023-04-16T23:00:00,8.6,86.32,9.9,100,0
2023-04-17T00:00:00,8.2,88.14,8.9,99.7,0
2023-04-17T01:00:00,7.8,89.46,9,99.7,0
2023-04-17T02:00:00,7.8,89.61,9.9,100,0
2023-04-17T03:00:00,7.4,90.51,7.4,100,0
2023-04-17T04:00:00,7.6,93.49,7.3,99.7,0
2023-04-17T05:00:00,7.8,94.1,6.4,100,0
2023-04-17T06:00:00,8,94.46,6.4,100,0
2023-04-17T07:00:00,8.1,93.14,10.7,98.7,7
2023-04-17T08:00:00,8.1,92.17,7.7,100,19
2023-04-17T09:00:00,8.5,89.21,11,100,34
2023-04-17T10:00:00,8.6,87.77,13.5,99.7,73
2023-04-17T11:00:00,8.9,86.88,13.4,99.7,91
2023-04-17T12:00:00,9.5,86.03,13.4,100,134
2023-04-17T13:00:00,10,84.37,11.8,99.7,174
2023-04-17T14:00:00,10.7,80.87,13.7,100,328
2023-04-17T15:00:00,11.8,73.51,14.5,81,377
2023-04-17T16:00:00,12.6,69.52,13.5,90.3,466
2023-04-17T17:00:00,13.1,66.8,13.7,90,510
2023-04-17T18:00:00,13.7,61.56,13.6,42.3,184
2023-04-17T19:00:00,13.9,59.37,16.9,15.2,163
2023-04-17T20:00:00,12.9,65.86,14.4,55.1,63
2023-04-17T21:00:00,11,83.94,13.6,45.6,15
2023-04-17T22:00:00,9.8,89.11,13.6,50.7,0
2023-04-17T23:00:00,9.5,90.84,12.6,45.6,0
2023-04-18T00:00:00,9.2,92.25,12.7,50.7,0
2023-04-18T01:00:00,8.6,94.55,13.5,50.7,0
2023-04-18T02:00:00,7.9,96.52,10.9,45.6,0
2023-04-18T03:00:00,7.3,97.42,10,50.5,0
2023-04-18T04:00:00,5.8,97.24,7.8,90,0
2023-04-18T05:00:00,6.3,95.72,10.8,45.6,0
2023-04-18T06:00:00,6.2,95.76,10.9,45.6,0
2023-04-18T07:00:00,5.7,95.47,11,31,9
2023-04-18T08:00:00,6.2,86.73,11.7,12.6,27
2023-04-18T09:00:00,7.2,80,15.5,45.6,51
2023-04-18T10:00:00,8.3,74.43,18.2,50.5,294
2023-04-18T11:00:00,9.2,71.07,20.8,32,233
2023-04-18T12:00:00,9.8,67.63,15.8,51.4,306
2023-04-18T13:00:00,11.4,66.11,21.6,42,355
2023-04-18T14:00:00,12.5,59.19,16,79.4,408
2023-04-18T15:00:00,12.6,59.38,24.3,88.1,366
2023-04-18T16:00:00,13.1,57.1,20.9,31.3,635
2023-04-18T17:00:00,13.4,56.23,20.8,13.9,561
2023-04-18T18:00:00,13.6,59,19.9,50.1,317
2023-04-18T19:00:00,13.1,61.82,15.8,60,237
2023-04-18T20:00:00,12.7,65.73,22.3,49.7,77
2023-04-18T21:00:00,11.7,70.39,13.6,31,17
2023-04-18T22:00:00,11,72.61,11,45.6,0
2023-04-18T23:00:00,10.2,76.01,11.1,45.6,0
2023-04-19T00:00:00,10,75.82,16.3,45.6,0
2023-04-19T01:00:00,9.6,76.62,16.9,45.6,0
2023-04-19T02:00:00,8.9,80.08,11.9,45.6,0
2023-04-19T03:00:00,8.3,82.47,11.8,45.6,0
2023-04-19T04:00:00,8,82.19,10.9,90,0
2023-04-19T05:00:00,7.2,86.43,10.8,94.9,0
2023-04-19T06:00:00,7.9,83.3,7.8,90,0
2023-04-19T07:00:00,8.9,82.77,13.5,45.6,7
2023-04-19T08:00:00,9.7,81.45,16.1,45.6,43
2023-04-19T09:00:00,10.8,78.43,19.6,60.4,85
2023-04-19T10:00:00,12.1,73.82,14.8,32.9,334
2023-04-19T11:00:00,13.3,69.61,19.8,31,509
2023-04-19T12:00:00,14.8,65.06,18.1,80,619
2023-04-19T13:00:00,15.2,59.26,19.9,50.6,732
2023-04-19T14:00:00,15.5,59.2,18.2,61,652
2023-04-19T15:00:00,15.8,52.06,21,50.7,705
2023-04-19T16:00:00,16,40.28,24.2,45.6,654
2023-04-19T17:00:00,15.6,35.61,21.8,45.6,552
2023-04-19T18:00:00,15.2,35.3,23.6,50.7,415
2023-04-19T19:00:00,14.5,31.72,23.4,50.7,265
2023-04-19T20:00:00,13.6,33.7,18.3,45.6,82
2023-04-19T21:00:00,12.3,38.53,14.4,50.7,11
2023-04-19T22:00:00,11,45.63,13.5,50.7,0
2023-04-19T23:00:00,9.5,48.8,10.9,90,0
2023-04-20T00:00:00,9.5,47.06,13.5,50.7,0
2023-04-20T01:00:00,8.9,47.46,13.7,50.7,0
2023-04-20T02:00:00,8.2,48.77,14.4,45.6,0
2023-04-20T03:00:00,7.4,51.39,14.4,45.6,0
2023-04-20T04:00:00,6.5,52.48,13.5,45.6,0
2023-04-20T05:00:00,5.5,56.19,10,30.4,0
2023-04-20T06:00:00,4.4,62.75,10,45.6,0
2023-04-20T07:00:00,4.9,61.37,13.6,14.2,7
2023-04-20T08:00:00,6.8,63.57,14.4,99.7,22
2023-04-20T09:00:00,7.9,64.26,18.8,99.7,49
2023-04-20T10:00:00,8,65.82,17.2,100,62
2023-04-20T11:00:00,8.3,66.38,15.4,100,135
2023-04-20T12:00:00,8.7,64.87,17.3,99.7,137
2023-04-20T13:00:00,8.5,65.51,12.4,99.7,211
2023-04-20T14:00:00,8.5,73.55,13.8,100,161
2023-04-20T15:00:00,8.8,65.71,13.7,99,103
2023-04-20T16:00:00,9.9,61.63,17.2,80.6,266
2023-04-20T17:00:00,7.3,83.67,8.5,96.8,99
2023-04-20T18:00:00,9,71.38,16.9,86.5,280
2023-04-20T19:00:00,8.8,71.71,16.9,43.6,99
2023-04-20T20:00:00,7.7,81.15,9.9,34.2,85
2023-04-20T21:00:00,7,85.62,10,79.7,12
2023-04-20T22:00:00,6.5,86.03,10,61.9,0
2023-04-20T23:00:00,6.3,84.04,8.2,33.6,0
2023-04-21T00:00:00,5.5,81.19,10.9,45.6,0
2023-04-21T01:00:00,6,79.19,9.9,35.3,0
2023-04-21T02:00:00,5.6,79.96,10,75.2,0
2023-04-21T03:00:00,5.5,82.91,8.9,90.6,0
2023-04-21T04:00:00,5.9,84.15,9.9,99.7,0
2023-04-21T05:00:00,5.9,91.96,7.4,100,0
2023-04-21T06:00:00,5.7,97.13,6.4,99.7,0
2023-04-21T07:00:00,5.9,97.53,7.2,90,11
2023-04-21T08:00:00,6.5,96.31,9.9,97.4,18
2023-04-21T09:00:00,7.8,91.62,8.3,99.7,95
2023-04-21T10:00:00,8.8,83.07,14.3,87.5,326
2023-04-21T11:00:00,9.6,76.67,10.9,87.1,517
2023-04-21T12:00:00,11.8,65.48,10,58.1,636
2023-04-21T13:00:00,13.2,61.31,13.5,12.3,653
2023-04-21T14:00:00,14.5,51.94,17,11.6,730
2023-04-21T15:00:00,15.1,45.75,16,59.1,619
2023-04-21T16:00:00,15.9,45.92,16.2,51.3,533
2023-04-21T17:00:00,16,46.5,17.9,60.4,498
2023-04-21T18:00:00,15.9,43.39,17.1,79.3,410
2023-04-21T19:00:00,8.3,86.02,17.6,98.1,154
2023-04-21T20:00:00,8.4,94.73,16.3,90.3,34
2023-04-21T21:00:00,8.2,93.28,6.7,89.3,5
2023-04-21T22:00:00,7.9,95.9,3.6,99.7,0
2023-04-21T23:00:00,6.7,96.3,4,11.3,0
2023-04-22T00:00:00,4.6,99.04,3.6,45.6,0
2023-04-22T01:00:00,3.7,98.59,3.6,60.4,0
2023-04-22T02:00:00,4.5,99.99,3.6,90.3,0
2023-04-22T03:00:00,5.6,99.62,3.6,90.3,0
2023-04-22T04:00:00,5.6,99.63,1,90.3,0
2023-04-22T05:00:00,5.3,99.87,3.7,90.3,0
2023-04-22T06:00:00,5.2,99.98,3.6,100,0
2023-04-22T07:00:00,5.3,99.66,3.5,100,7
2023-04-22T08:00:00,5.9,98.74,3.6,90.6,39
2023-04-22T09:00:00,7.2,98.29,3.7,100,102
2023-04-22T10:00:00,8.4,95.13,4,99.7,132
2023-04-22T11:00:00,9.9,89.1,6.2,98.4,243
2023-04-22T12:00:00,9.4,94.64,3.9,100,73
2023-04-22T13:00:00,9.5,91.78,3.6,99.7,121
2023-04-22T14:00:00,9.5,84.28,3.9,100,96
2023-04-22T15:00:00,10.3,82.83,3.5,100,90
2023-04-22T16:00:00,9.9,86.84,9.8,99.7,73
2023-04-22T17:00:00,10.5,81.84,3.7,90.6,203
2023-04-22T18:00:00,11.4,77.95,9.9,80,208
2023-04-22T19:00:00,11.8,73.87,8.9,14.5,185
2023-04-22T20:00:00,11.3,79.03,6.5,90,95
2023-04-22T21:00:00,10.3,81.37,6.4,14.8,19
2023-04-22T22:00:00,9.6,88.51,7.3,90.3,0
2023-04-22T23:00:00,9.5,91.52,9.8,90.3,0
2023-04-23T00:00:00,9.3,91.88,8.2,43.5,0
2023-04-23T01:00:00,9.2,91.01,10.8,98.4,0
2023-04-23T02:00:00,9.9,87.59,14.2,88.7,0
2023-04-23T03:00:00,9.3,90.01,11.7,43.5,0
2023-04-23T04:00:00,8.4,92.19,10.7,52.9,0
2023-04-23T05:00:00,8.2,92.68,8.2,90,0
2023-04-23T06:00:00,8.8,91.66,10.8,50.7,0
2023-04-23T07:00:00,8.5,91.2,11.9,50.7,12
2023-04-23T08:00:00,9.8,87.57,14.1,45.6,50
2023-04-23T09:00:00,11.1,84.52,18,50.7,164
2023-04-23T10:00:00,12.6,80.95,21.5,12.3,384
2023-04-23T11:00:00,13.4,78.09,23.3,77.8,403
2023-04-23T12:00:00,13.8,75.69,25.1,90,281
2023-04-23T13:00:00,13.9,73.39,24.2,90,263
2023-04-23T14:00:00,12.6,80.25,18.1,99.4,329
2023-04-23T15:00:00,12.3,82.9,17.1,99.7,209
2023-04-23T16:00:00,12.5,81.24,17.9,89.3,146
2023-04-23T17:00:00,13.1,78.87,20.5,61,153
2023-04-23T18:00:00,12.9,86.12,12.8,98.4,125
2023-04-23T19:00:00,12.5,81.02,18.9,90.3,47
2023-04-23T20:00:00,10.8,89.05,14,90.3,10
2023-04-23T21:00:00,9.6,94.39,21.2,99.7,5
2023-04-23T22:00:00,9.6,96.54,16.5,98.7,0
2023-04-23T23:00:00,9.3,93.7,18.2,100,0
2023-04-24T00:00:00,9.3,90.13,18.1,99.7,0
2023-04-24T01:00:00,9,90.83,18.2,99.7,0
2023-04-24T02:00:00,9.1,90.61,19.1,98.7,0
2023-04-24T03:00:00,8.8,90.02,17.3,89.3,0
2023-04-24T04:00:00,8.3,92.63,18.2,98.7,0
2023-04-24T05:00:00,8.3,96.06,17.5,98.7,0
2023-04-24T06:00:00,8.3,94.65,16.6,99.7,0
2023-04-24T07:00:00,8.1,92.28,13.9,99.7,5
2023-04-24T08:00:00,7.9,92.97,17.2,100,16
2023-04-24T09:00:00,8.5,86.85,18.4,99.7,38
2023-04-24T10:00:00,9.6,80.53,13.5,61.3,118
2023-04-24T11:00:00,9.6,75.03,24.5,89,390
2023-04-24T12:00:00,10,71.36,20.8,98.1,200
2023-04-24T13:00:00,10,71.25,23.4,89.3,463
2023-04-24T14:00:00,11.2,68.23,19.9,61,595
2023-04-24T15:00:00,12,63.9,20,52,521
2023-04-24T16:00:00,11.8,62.1,18.1,51.3,471
2023-04-24T17:00:00,11.3,61.05,16.2,90.3,325
2023-04-24T18:00:00,10.6,62.86,12.8,99.4,295
2023-04-24T19:00:00,10.6,64.11,13.5,90,160
2023-04-24T20:00:00,9.9,67.28,13.4,99.4,79
2023-04-24T21:00:00,8.6,74.86,7.5,98.7,16
2023-04-24T22:00:00,7.9,84.65,7.3,98.7,0
2023-04-24T23:00:00,7.9,89.13,6.3,99.7,0
2023-04-25T00:00:00,7.6,85.87,6.3,100,0
2023-04-25T01:00:00,7.3,89.68,3.8,99.7,0
2023-04-25T02:00:00,7.4,86.78,3.8,99.7,0
2023-04-25T03:00:00,7.1,88.43,4.7,100,0
2023-04-25T04:00:00,7.1,87.19,7.4,99.7,0
2023-04-25T05:00:00,6.2,88.27,7.4,99.7,0
2023-04-25T06:00:00,6.1,88.83,8.1,98.7,0
2023-04-25T07:00:00,6.2,82.97,7.3,100,6
2023-04-25T08:00:00,6.5,82.38,6.7,99.7,38
2023-04-25T09:00:00,7.1,76.37,13.4,90.6,94
2023-04-25T10:00:00,8.3,69.9,13.6,62.6,339
2023-04-25T11:00:00,8.6,64.07,14.4,99.4,252
2023-04-25T12:00:00,7.8,73.24,21.9,98.7,186
2023-04-25T13:00:00,8.8,67.8,14.5,87.1,304
2023-04-25T14:00:00,9.2,61.22,14.9,90.3,348
2023-04-25T15:00:00,10.3,57.05,17.2,89,282
2023-04-25T16:00:00,9.9,59.01,20.5,59.4,441
2023-04-25T17:00:00,9.7,56.45,17.2,52.9,388
2023-04-25T18:00:00,10,54.07,18,78.1,371
2023-04-25T19:00:00,9.1,57.97,17.1,12.6,128
2023-04-25T20:00:00,8.2,58.94,17.1,12.6,74
2023-04-25T21:00:00,6.2,70.77,11.1,90,13
2023-04-25T22:00:00,5.8,73.09,6.4,50.7,0
2023-04-25T23:00:00,3.7,80.39,3.8,30.4,0
2023-04-26T00:00:00,2.4,86.4,3.6,50.5,0
2023-04-26T01:00:00,2.1,89.69,3.6,80.3,0
2023-04-26T02:00:00,1.4,92.26,3.6,90,0
2023-04-26T03:00:00,0.8,93.37,1.1,90,0
2023-04-26T04:00:00,0.3,94.75,3.6,50.5,0
2023-04-26T05:00:00,-0.1,96.79,3.6,88.7,0
2023-04-26T06:00:00,0.8,94.62,3.3,90,0
2023-04-26T07:00:00,0.4,98.22,3.5,81,15
2023-04-26T08:00:00,1.5,96.27,3.6,81,50
2023-04-26T09:00:00,4.1,92.36,1,90.3,117
2023-04-26T10:00:00,6.4,77.69,3.5,90.3,200
2023-04-26T11:00:00,7.7,63.99,3.8,90,372
2023-04-26T12:00:00,8.6,57.73,3.8,99.7,420
2023-04-26T13:00:00,9.5,54.16,4.5,90.3,476
2023-04-26T14:00:00,10,52.14,6.3,90,595
2023-04-26T15:00:00,10,47.4,3.9,90,541
2023-04-26T16:00:00,10.7,41.7,4.5,61.9,454
2023-04-26T17:00:00,11.4,46.23,3.9,88.7,401
2023-04-26T18:00:00,11.6,48.39,12.4,15.5,455
2023-04-26T19:00:00,10.9,50.98,9.9,13.6,278
2023-04-26T20:00:00,10.1,55.01,10.1,12.6,105
2023-04-26T21:00:00,8.5,61.29,10.8,80.3,17
2023-04-26T22:00:00,7.5,69.39,10.8,49.7,0
2023-04-26T23:00:00,6.5,75.13,9.9,40.7,0
2023-04-27T00:00:00,5.4,78.28,7.7,90,0
2023-04-27T01:00:00,3.1,86.87,3.7,12.6,0
2023-04-27T02:00:00,2.6,90.02,1.1,96.5,0
2023-04-27T03:00:00,2.1,89.98,2.1,45.6,0
2023-04-27T04:00:00,3.1,86.09,7.2,45.6,0
2023-04-27T05:00:00,3.7,82.86,7.2,60.4,0
2023-04-27T06:00:00,3.3,84.44,7.1,49.7,0
2023-04-27T07:00:00,3.3,84.81,6.3,89.7,12
2023-04-27T08:00:00,4.3,82.22,7.3,60,49
2023-04-27T09:00:00,6,78.16,11,50.5,133
2023-04-27T10:00:00,8.4,68.21,14.3,80,373
2023-04-27T11:00:00,9.8,59.02,14.6,0,410
2023-04-27T12:00:00,11.2,50.31,14.7,50.5,480
2023-04-27T13:00:00,11.8,49.1,11.8,89,489
2023-04-27T14:00:00,12.6,42.13,14.5,90,714
2023-04-27T15:00:00,13.4,40.96,17.7,12.7,701
2023-04-27T16:00:00,13.9,41.22,10.8,90,509
2023-04-27T17:00:00,13.7,41.12,8.3,90.3,302
2023-04-27T18:00:00,13.8,43.21,13.4,90.3,179
2023-04-27T19:00:00,13.3,47.56,9.9,90.6,84
2023-04-27T20:00:00,12.6,50.23,9.8,100,34
2023-04-27T21:00:00,12.1,51.8,9.9,99.7,11
2023-04-27T22:00:00,11.4,59.72,9.9,100,0
2023-04-27T23:00:00,10.4,71.42,10.9,100,0
2023-04-28T00:00:00,10,74.26,10,99.7,0
2023-04-28T01:00:00,9.8,76.01,7.3,98.7,0
2023-04-28T02:00:00,9.4,81.16,12.4,90.6,0
2023-04-28T03:00:00,9.3,83.01,6.4,100,0
2023-04-28T04:00:00,9,89.92,13.2,90.3,0
2023-04-28T05:00:00,9.3,93.15,6.5,98.7,0
2023-04-28T06:00:00,9.6,96.43,6.5,98.7,0
2023-04-28T07:00:00,10.4,98.42,7.3,98.7,7
2023-04-28T08:00:00,12.2,98.22,8.1,99.7,21
2023-04-28T09:00:00,13.6,94.51,14.4,100,67
2023-04-28T10:00:00,14,90.83,15.5,99.7,82
2023-04-28T11:00:00,14.4,87.84,18.1,98.7,105
2023-04-28T12:00:00,14,87.27,21.4,100,85
2023-04-28T13:00:00,13.8,84.09,19.2,99.4,149
2023-04-28T14:00:00,14.1,80.78,18.6,100,189
2023-04-28T15:00:00,14,81.43,18.4,100,255
2023-04-28T16:00:00,14.6,81.58,18.1,98.7,170
2023-04-28T17:00:00,14.7,79.05,19,99.7,246
2023-04-28T18:00:00,14.2,79.26,17.3,100,89
2023-04-28T19:00:00,13.5,85.9,16.2,99.7,34
2023-04-28T20:00:00,13.3,90.2,8.5,99.7,21
2023-04-28T21:00:00,12.6,93.13,11.5,100,15
2023-04-28T22:00:00,12.1,90.62,7.5,89.3,0
2023-04-28T23:00:00,11.2,91.92,8,90,0
2023-04-29T00:00:00,10.9,93.44,6.7,90,0
2023-04-29T01:00:00,10.5,93.65,7.5,99.7,0
2023-04-29T02:00:00,10,90.08,15.1,99.7,0
2023-04-29T03:00:00,9.6,89.73,13.4,100,0
2023-04-29T04:00:00,9.3,88.69,13.4,99.7,0
2023-04-29T05:00:00,9.1,88.22,12.7,99.7,0
2023-04-29T06:00:00,8.7,87.31,13.4,99.7,0
2023-04-29T07:00:00,8.5,87.56,13.3,100,5
2023-04-29T08:00:00,8.2,87.77,10.3,99.7,14
2023-04-29T09:00:00,8.6,86.93,7.3,99.7,43
2023-04-29T10:00:00,9.2,85.85,10,100,169
2023-04-29T11:00:00,10.6,80.62,7.4,100,212
2023-04-29T12:00:00,11.2,76.75,8.9,99.7,424
2023-04-29T13:00:00,12.2,72.01,9.9,100,394
2023-04-29T14:00:00,13.1,68.28,8.9,90.6,476
2023-04-29T15:00:00,13.4,65.85,6.4,90.3,497
2023-04-29T16:00:00,14.1,63.84,7.2,100,330
2023-04-29T17:00:00,13.9,64.21,4.4,90.3,266
2023-04-29T18:00:00,14.4,63.14,6.6,99.7,308
2023-04-29T19:00:00,14.1,66.75,10.9,90.3,282
2023-04-29T20:00:00,13.3,71.24,13.4,52.9,118
2023-04-29T21:00:00,11.4,74.5,9.8,90,16
2023-04-29T22:00:00,10.1,78.23,7.3,30.4,0
2023-04-29T23:00:00,9.3,80.82,9.8,45.6,0
2023-04-30T00:00:00,7.7,84.89,4.2,100,0
2023-04-30T01:00:00,6.2,91.16,6.2,45.6,0
2023-04-30T02:00:00,5.3,92.94,3.8,50.7,0
2023-04-30T03:00:00,4.9,93.86,3.7,65.5,0
2023-04-30T04:00:00,4.5,95.61,1.1,45.6,0
2023-04-30T05:00:00,4.3,94.85,3.7,90.1,0
2023-04-30T06:00:00,3.4,94.89,7.2,75.3,0
2023-04-30T07:00:00,3.6,95.12,4.6,75.2,14
2023-04-30T08:00:00,7.2,89.07,3.7,45.6,36
2023-04-30T09:00:00,9.5,82.78,9.8,50.7,112
2023-04-30T10:00:00,11.7,76.89,6.3,75.2,413
2023-04-30T11:00:00,13.7,69.98,6.5,94.9,562
2023-04-30T12:00:00,15.1,63.22,10.9,31.3,676
2023-04-30T13:00:00,16,55.11,13.3,50.5,663
2023-04-30T14:00:00,16.9,51.04,13.5,13.3,572
2023-04-30T15:00:00,17.5,49.75,10.9,51,557
2023-04-30T16:00:00,18,47.86,10.1,42.3,617
2023-04-30T17:00:00,17.7,47.7,10,60.7,459
2023-04-30T18:00:00,17.7,47.66,8.9,51,202
2023-04-30T19:00:00,17.5,48.19,6.5,89.4,170
2023-04-30T20:00:00,17.2,48.45,6.4,89,86
2023-04-30T21:00:00,16.2,52.86,6.4,99.7,31
2023-04-30T22:00:00,15.3,57.35,6.5,90.6,0
2023-04-30T23:00:00,14.5,61.21,6.4,90,0
2023-05-01T00:00:00,13.9,62.92,7.1,99.7,0
2023-05-01T01:00:00,13.6,66.27,6.3,99.7,0
2023-05-01T02:00:00,12,77.83,3.7,99.7,0
2023-05-01T03:00:00,11.7,78.7,1,100,0
2023-05-01T04:00:00,11,83.57,3.5,100,0
2023-05-01T05:00:00,10.6,87.4,3.6,100,0
2023-05-01T06:00:00,10.4,88.3,3.6,99.7,0
2023-05-01T07:00:00,10.3,89.74,3.8,100,9
2023-05-01T08:00:00,11.8,86.08,7.2,43.9,52
2023-05-01T09:00:00,12.3,84.89,6.4,15.5,91
2023-05-01T10:00:00,13.1,80.85,10,90.3,172
2023-05-01T11:00:00,13.8,79.19,7.6,90.6,219
2023-05-01T12:00:00,15.1,65.61,13.7,90.3,392
2023-05-01T13:00:00,16,62.9,10.2,90.3,480
2023-05-01T14:00:00,15.7,63.36,14.6,90,637
2023-05-01T15:00:00,16.1,60.64,13.7,90,390
2023-05-01T16:00:00,16.3,59.08,11.2,42.2,516
2023-05-01T17:00:00,16.8,57.76,18.2,87.1,466
2023-05-01T18:00:00,15.8,62.81,11.9,14.2,457
2023-05-01T19:00:00,15.9,63.32,10.3,13.3,301
2023-05-01T20:00:00,15,66.28,13.7,50.7,122
2023-05-01T21:00:00,13.3,74.84,13.3,50.7,17
2023-05-01T22:00:00,11.9,82.47,9.8,45.6,0
2023-05-01T23:00:00,10.6,89.22,6.3,50.7,0
2023-05-02T00:00:00,9.5,91.56,6.4,50.7,0
2023-05-02T01:00:00,7.8,95.03,3.7,45.6,0
2023-05-02T02:00:00,9.3,96.86,6.3,97.1,0
2023-05-02T03:00:00,9.6,96.36,3.8,100,0
2023-05-02T04:00:00,9.4,97.6,3.7,99.4,0
2023-05-02T05:00:00,9.2,97.52,6.4,95.1,0
2023-05-02T06:00:00,7.6,96.98,4,95.1,0
2023-05-02T07:00:00,9.4,96.21,7.5,90,11
2023-05-02T08:00:00,9.8,91.19,16.9,98.7,50
2023-05-02T09:00:00,10.3,85.25,11,90.3,121
2023-05-02T10:00:00,10.7,80.26,13.5,99,306
2023-05-02T11:00:00,12.2,72.51,10,15.2,654
2023-05-02T12:00:00,12.9,65.16,12.5,79.7,761
2023-05-02T13:00:00,13.5,62.03,12.6,51.3,776
2023-05-02T14:00:00,13.9,57.49,14.3,14.2,768
